timestamp,channel0,channel1,channel2,channel3
2024-12-24T00:41:02.043689Z,264,349,829,305
2024-12-24T00:41:03.054655Z,264,349,830,306
2024-12-24T00:41:04.062637Z,264,349,828,305
2024-12-24T00:41:05.073614Z,264,348,829,305
2024-12-24T00:41:06.081603Z,263,348,828,305
2024-12-24T00:41:07.089556Z,264,349,828,305
2024-12-24T00:41:08.100422Z,263,349,829,306
2024-12-24T00:41:09.108512Z,263,349,829,306
2024-12-24T00:41:10.120425Z,263,348,829,306
2024-12-24T00:41:11.131431Z,264,348,829,306
2024-12-24T00:41:12.139402Z,263,348,830,306
2024-12-24T00:41:13.151334Z,264,349,829,306
2024-12-24T00:41:14.162309Z,263,348,826,306
2024-12-24T00:41:15.170293Z,263,348,828,306
2024-12-24T00:41:16.182242Z,263,349,829,306
2024-12-24T00:41:17.193221Z,263,349,829,306
2024-12-24T00:41:18.201180Z,263,349,828,306
2024-12-24T00:41:19.212962Z,263,349,829,306
2024-12-24T00:41:20.224152Z,263,349,829,306
2024-12-24T00:41:21.232117Z,263,349,830,306
2024-12-24T00:41:22.244081Z,263,348,829,305
2024-12-24T00:41:23.255067Z,263,348,827,306
2024-12-24T00:41:24.263933Z,263,348,829,306
2024-12-24T00:41:25.274965Z,263,348,830,306
2024-12-24T00:41:26.285939Z,263,348,829,306
2024-12-24T00:41:27.293888Z,263,348,829,306
2024-12-24T00:41:28.305682Z,263,348,829,306
2024-12-24T00:41:29.316723Z,263,348,828,306
2024-12-24T00:41:30.324793Z,263,348,827,306
2024-12-24T00:41:31.336571Z,263,348,827,306
2024-12-24T00:41:32.347728Z,263,349,827,306
2024-12-24T00:41:33.355696Z,263,348,827,306
2024-12-24T00:41:34.367643Z,263,349,828,306
2024-12-24T00:41:35.378621Z,263,349,828,306
2024-12-24T00:41:36.386585Z,263,349,827,306
2024-12-24T00:41:37.398560Z,263,348,829,306
2024-12-24T00:41:38.409520Z,263,349,829,306
2024-12-24T00:41:39.417483Z,263,349,828,306
2024-12-24T00:41:40.429320Z,263,349,828,306
2024-12-24T00:41:41.440399Z,263,349,829,306
2024-12-24T00:41:42.448382Z,263,349,829,306
2024-12-24T00:41:43.460367Z,263,348,828,306
2024-12-24T00:41:44.471328Z,263,349,829,306
2024-12-24T00:41:45.479322Z,263,349,829,306
2024-12-24T00:41:46.491272Z,263,348,829,306
2024-12-24T00:41:47.502232Z,263,348,829,306
2024-12-24T00:41:48.510194Z,262,349,830,305
2024-12-24T00:41:49.522163Z,263,349,829,306
2024-12-24T00:41:50.533118Z,263,349,830,306
2024-12-24T00:41:51.541090Z,263,349,828,306
2024-12-24T00:41:52.552053Z,262,349,829,305
2024-12-24T00:41:53.560035Z,263,349,829,306
2024-12-24T00:41:54.571970Z,263,349,830,305
2024-12-24T00:41:55.582948Z,262,349,830,306
2024-12-24T00:41:56.590933Z,262,349,830,306
2024-12-24T00:41:57.602887Z,262,349,829,306
2024-12-24T00:41:58.613719Z,262,349,829,306
2024-12-24T00:41:59.621846Z,262,348,829,306
2024-12-24T00:42:00.633595Z,262,348,829,306
2024-12-24T00:42:01.644567Z,262,349,829,306
2024-12-24T00:42:02.652712Z,262,349,829,306
2024-12-24T00:42:03.664504Z,262,348,829,306
2024-12-24T00:42:04.675662Z,262,348,829,306
2024-12-24T00:42:05.683641Z,262,348,828,306
2024-12-24T00:42:06.695601Z,262,349,829,306
2024-12-24T00:42:07.706547Z,262,348,830,306
2024-12-24T00:42:08.714542Z,262,348,829,306
2024-12-24T00:42:09.726490Z,262,348,829,306
2024-12-24T00:42:10.737453Z,262,348,829,306
2024-12-24T00:42:11.745446Z,262,348,831,306
2024-12-24T00:42:12.757196Z,262,348,830,306
2024-12-24T00:42:13.768355Z,262,348,830,306
2024-12-24T00:42:14.776360Z,262,348,830,306
2024-12-24T00:42:15.788327Z,262,348,830,306
2024-12-24T00:42:16.799241Z,262,348,830,306
2024-12-24T00:42:17.807219Z,262,348,831,306
2024-12-24T00:42:18.819199Z,262,348,831,306
2024-12-24T00:42:19.830138Z,262,348,831,306
2024-12-24T00:42:20.838116Z,262,348,831,306
2024-12-24T00:42:21.850074Z,262,348,831,306
2024-12-24T00:42:22.860854Z,261,348,830,306
2024-12-24T00:42:23.868505Z,261,348,830,306
2024-12-24T00:42:24.880812Z,261,348,830,306
2024-12-24T00:42:25.891960Z,261,348,829,306
2024-12-24T00:42:26.899914Z,261,348,830,306
2024-12-24T00:42:27.911898Z,261,348,830,306
2024-12-24T00:42:28.922864Z,262,348,830,306
2024-12-24T00:42:29.930808Z,261,348,830,306
2024-12-24T00:42:30.942785Z,261,348,828,306
2024-12-24T00:42:31.953744Z,262,348,830,306
2024-12-24T00:42:32.961722Z,261,348,830,306
2024-12-24T00:42:33.973505Z,261,348,829,306
2024-12-24T00:42:34.984486Z,261,348,829,306
2024-12-24T00:42:35.992634Z,261,348,829,306
2024-12-24T00:42:37.004444Z,261,348,829,306
2024-12-24T00:42:38.015572Z,261,348,830,306
2024-12-24T00:42:39.023520Z,261,348,830,306
2024-12-24T00:42:40.035475Z,261,348,831,306
2024-12-24T00:42:41.046456Z,261,348,831,306
2024-12-24T00:42:42.054428Z,261,348,830,306
2024-12-24T00:42:43.066379Z,262,347,830,306
2024-12-24T00:42:44.077340Z,261,348,830,306
2024-12-24T00:42:45.085343Z,261,348,830,306
2024-12-24T00:42:46.097104Z,261,348,830,306
2024-12-24T00:42:47.108269Z,261,348,831,306
2024-12-24T00:42:48.116222Z,261,348,831,306
2024-12-24T00:42:49.128237Z,261,348,830,306
2024-12-24T00:42:50.139145Z,261,348,831,306
2024-12-24T00:42:51.147147Z,261,348,830,306
2024-12-24T00:42:52.159065Z,261,348,831,306
2024-12-24T00:42:53.170058Z,261,348,831,306
2024-12-24T00:42:54.178027Z,261,348,829,306
2024-12-24T00:42:55.188791Z,261,348,832,306
2024-12-24T00:42:56.196970Z,261,348,831,306
2024-12-24T00:42:57.204908Z,261,348,831,306
2024-12-24T00:42:58.215897Z,261,348,831,306
2024-12-24T00:42:59.223863Z,261,348,831,306
2024-12-24T00:43:00.235823Z,261,348,831,306
2024-12-24T00:43:01.246764Z,261,348,830,306
2024-12-24T00:43:02.254752Z,261,348,830,306
2024-12-24T00:43:03.266696Z,261,348,831,306
2024-12-24T00:43:04.277727Z,261,348,830,306
2024-12-24T00:43:05.285682Z,261,348,831,306
2024-12-24T00:43:06.297415Z,261,348,830,306
2024-12-24T00:43:07.308460Z,261,348,831,306
2024-12-24T00:43:08.316568Z,261,348,831,306
2024-12-24T00:43:09.328419Z,261,348,832,306
2024-12-24T00:43:10.339493Z,261,348,830,306
2024-12-24T00:43:11.347462Z,261,348,831,306
2024-12-24T00:43:12.359436Z,261,347,831,306
2024-12-24T00:43:13.370411Z,261,348,831,306
2024-12-24T00:43:14.378363Z,261,348,832,305
2024-12-24T00:43:15.390332Z,261,348,831,306
2024-12-24T00:43:16.401299Z,261,348,831,306
2024-12-24T00:43:17.409288Z,261,348,832,305
2024-12-24T00:43:18.421037Z,261,348,832,305
2024-12-24T00:43:19.432232Z,261,348,831,305
2024-12-24T00:43:20.440186Z,261,348,832,305
2024-12-24T00:43:21.452163Z,261,348,833,305
2024-12-24T00:43:22.463096Z,260,348,831,305
2024-12-24T00:43:23.471058Z,261,348,831,305
2024-12-24T00:43:24.482955Z,261,348,832,306
2024-12-24T00:43:25.494016Z,261,348,832,305
2024-12-24T00:43:26.501968Z,261,347,832,306
2024-12-24T00:43:27.513752Z,261,347,832,305
2024-12-24T00:43:28.524717Z,260,348,831,306
2024-12-24T00:43:29.532865Z,261,348,831,306
2024-12-24T00:43:30.544628Z,261,347,830,305
2024-12-24T00:43:31.555815Z,260,348,831,306
2024-12-24T00:43:32.563765Z,260,347,831,305
2024-12-24T00:43:33.575750Z,260,347,830,306
2024-12-24T00:43:34.586678Z,260,348,831,306
2024-12-24T00:43:35.594705Z,260,348,830,305
2024-12-24T00:43:36.606630Z,260,348,831,305
2024-12-24T00:43:37.617620Z,260,347,830,305
2024-12-24T00:43:38.625586Z,260,347,829,305
2024-12-24T00:43:39.637347Z,260,347,831,305
2024-12-24T00:43:40.648427Z,260,347,831,305
2024-12-24T00:43:41.656496Z,260,348,832,305
2024-12-24T00:43:42.668394Z,260,348,831,306
2024-12-24T00:43:43.679416Z,260,348,832,306
2024-12-24T00:43:44.687383Z,260,348,832,305
2024-12-24T00:43:45.698357Z,260,347,831,305
2024-12-24T00:43:46.706309Z,260,348,832,306
2024-12-24T00:43:47.714290Z,260,348,831,306
2024-12-24T00:43:48.725253Z,260,348,831,305
2024-12-24T00:43:49.733197Z,260,347,831,305
2024-12-24T00:43:50.744978Z,260,348,831,305
2024-12-24T00:43:51.756157Z,260,348,831,306
2024-12-24T00:43:52.764126Z,260,348,831,305
2024-12-24T00:43:53.776075Z,260,348,831,305
2024-12-24T00:43:54.787031Z,260,348,831,305
2024-12-24T00:43:55.794995Z,260,348,831,305
2024-12-24T00:43:56.806974Z,260,348,831,305
2024-12-24T00:43:57.817943Z,260,348,831,305
2024-12-24T00:43:58.825900Z,260,347,832,305
2024-12-24T00:43:59.837682Z,260,348,831,305
2024-12-24T00:44:00.848640Z,260,348,831,305
2024-12-24T00:44:01.856799Z,260,347,831,305
2024-12-24T00:44:02.868573Z,260,348,832,305
2024-12-24T00:44:03.879719Z,260,348,831,305
2024-12-24T00:44:04.887729Z,260,347,831,305
2024-12-24T00:44:05.899669Z,260,347,830,305
2024-12-24T00:44:06.910642Z,260,347,831,305
2024-12-24T00:44:07.918620Z,260,347,830,305
2024-12-24T00:44:08.930576Z,260,348,831,304
2024-12-24T00:44:09.941542Z,260,348,831,305
2024-12-24T00:44:10.949503Z,260,348,830,305
2024-12-24T00:44:11.961271Z,260,348,830,305
2024-12-24T00:44:12.972390Z,260,348,832,305
2024-12-24T00:44:13.980428Z,260,348,831,305
2024-12-24T00:44:14.992372Z,260,348,832,305
2024-12-24T00:44:16.003320Z,260,348,831,305
2024-12-24T00:44:17.011286Z,260,348,832,305
2024-12-24T00:44:18.023268Z,260,348,831,305
2024-12-24T00:44:19.034258Z,260,348,831,305
2024-12-24T00:44:20.042200Z,260,348,831,305
2024-12-24T00:44:21.054156Z,260,348,830,305
2024-12-24T00:44:22.065114Z,260,348,830,305
2024-12-24T00:44:23.073087Z,260,348,831,305
2024-12-24T00:44:24.084885Z,260,348,833,305
2024-12-24T00:44:25.096033Z,260,348,832,305
2024-12-24T00:44:26.103993Z,260,348,831,305
2024-12-24T00:44:27.115988Z,260,348,832,305
2024-12-24T00:44:28.126946Z,260,348,832,305
2024-12-24T00:44:29.134913Z,260,348,833,305
2024-12-24T00:44:30.146859Z,260,348,833,305
2024-12-24T00:44:31.157822Z,260,348,832,305
2024-12-24T00:44:32.165803Z,260,348,833,305
2024-12-24T00:44:33.177088Z,260,348,832,305
2024-12-24T00:44:34.188554Z,259,348,832,305
2024-12-24T00:44:35.196706Z,260,348,832,305
2024-12-24T00:44:36.207665Z,259,348,832,305
2024-12-24T00:44:37.215643Z,260,348,832,305
2024-12-24T00:44:38.223614Z,260,348,832,305
2024-12-24T00:44:39.234587Z,259,348,832,305
2024-12-24T00:44:40.242534Z,259,348,832,305
2024-12-24T00:44:41.254526Z,259,348,832,305
2024-12-24T00:44:42.265465Z,259,348,832,305
2024-12-24T00:44:43.273431Z,259,348,831,305
2024-12-24T00:44:44.285212Z,260,348,832,305
2024-12-24T00:44:45.296395Z,259,348,831,305
2024-12-24T00:44:46.304361Z,259,348,832,305
2024-12-24T00:44:47.316344Z,259,348,832,305
2024-12-24T00:44:48.327257Z,259,348,831,305
2024-12-24T00:44:49.335258Z,259,348,832,305
2024-12-24T00:44:50.347209Z,259,348,831,305
2024-12-24T00:44:51.358186Z,259,348,832,305
2024-12-24T00:44:52.366122Z,259,348,831,305
2024-12-24T00:44:53.378089Z,259,348,831,305
2024-12-24T00:44:54.389060Z,259,348,833,305
2024-12-24T00:44:55.396497Z,259,347,832,305
2024-12-24T00:44:56.408789Z,259,348,832,305
2024-12-24T00:44:57.419970Z,259,348,832,305
2024-12-24T00:44:58.427946Z,259,348,832,305
2024-12-24T00:44:59.439907Z,259,347,832,305
2024-12-24T00:45:00.450868Z,259,348,832,305
2024-12-24T00:45:01.458742Z,259,348,833,305
2024-12-24T00:45:02.470783Z,259,347,832,305
2024-12-24T00:45:03.481757Z,259,347,832,305
2024-12-24T00:45:04.489762Z,259,347,832,305
2024-12-24T00:45:05.501523Z,259,347,833,305
2024-12-24T00:45:06.512574Z,260,347,833,305
2024-12-24T00:45:07.520679Z,259,347,832,305
2024-12-24T00:45:08.532477Z,259,347,832,305
2024-12-24T00:45:09.543598Z,259,347,833,306
2024-12-24T00:45:10.551508Z,259,347,832,306
2024-12-24T00:45:11.563517Z,259,347,832,305
2024-12-24T00:45:12.574486Z,259,347,832,305
2024-12-24T00:45:13.582467Z,259,347,833,305
2024-12-24T00:45:14.594408Z,259,347,833,305
2024-12-24T00:45:15.605251Z,259,347,834,305
2024-12-24T00:45:16.613362Z,259,347,834,305
2024-12-24T00:45:17.625179Z,259,347,833,305
2024-12-24T00:45:18.636320Z,259,347,833,305
2024-12-24T00:45:19.644283Z,259,347,833,305
2024-12-24T00:45:20.655215Z,259,347,833,305
2024-12-24T00:45:21.663191Z,259,347,833,305
2024-12-24T00:45:22.671166Z,259,347,833,305
2024-12-24T00:45:23.682111Z,259,347,834,305
2024-12-24T00:45:24.690086Z,259,347,834,305
2024-12-24T00:45:25.702047Z,259,347,833,305
2024-12-24T00:45:26.712834Z,259,347,833,305
2024-12-24T00:45:27.720993Z,259,347,833,305
2024-12-24T00:45:28.732772Z,259,347,833,305
2024-12-24T00:45:29.743909Z,259,347,833,306
2024-12-24T00:45:30.751901Z,259,347,832,305
2024-12-24T00:45:31.763840Z,259,347,833,305
2024-12-24T00:45:32.774830Z,259,347,833,305
2024-12-24T00:45:33.782771Z,259,347,831,305
2024-12-24T00:45:34.794764Z,259,347,831,305
2024-12-24T00:45:35.805723Z,259,347,832,305
2024-12-24T00:45:36.813694Z,259,347,832,305
2024-12-24T00:45:37.825465Z,259,347,831,305
2024-12-24T00:45:38.836478Z,259,347,832,305
2024-12-24T00:45:39.844573Z,259,347,832,305
2024-12-24T00:45:40.856441Z,259,347,831,305
2024-12-24T00:45:41.867526Z,259,347,833,305
2024-12-24T00:45:42.875485Z,259,347,833,305
2024-12-24T00:45:43.887449Z,259,347,834,305
2024-12-24T00:45:44.898430Z,258,347,834,305
2024-12-24T00:45:45.906393Z,259,346,832,305
2024-12-24T00:45:46.918378Z,259,347,833,305
2024-12-24T00:45:47.929304Z,259,347,833,305
2024-12-24T00:45:48.937306Z,258,347,833,305
2024-12-24T00:45:49.949055Z,259,347,833,305
2024-12-24T00:45:50.960253Z,258,347,832,305
2024-12-24T00:45:51.968200Z,258,347,832,305
2024-12-24T00:45:52.980192Z,258,347,834,305
2024-12-24T00:45:53.991127Z,259,347,833,305
2024-12-24T00:45:54.999013Z,259,347,834,305
2024-12-24T00:45:56.011059Z,258,347,833,305
2024-12-24T00:45:57.022017Z,258,347,834,305
2024-12-24T00:45:58.029988Z,258,347,832,305
2024-12-24T00:45:59.041770Z,258,346,831,305
2024-12-24T00:46:00.052709Z,258,347,830,305
2024-12-24T00:46:01.060889Z,258,346,830,305
2024-12-24T00:46:02.072654Z,258,346,830,305
2024-12-24T00:46:03.083843Z,258,347,831,305
2024-12-24T00:46:04.091797Z,258,347,831,305
2024-12-24T00:46:05.102767Z,258,347,831,305
2024-12-24T00:46:06.110718Z,258,347,831,304
2024-12-24T00:46:07.118691Z,258,347,832,305
2024-12-24T00:46:08.129664Z,258,347,831,305
2024-12-24T00:46:09.137625Z,258,347,831,304
2024-12-24T00:46:10.149402Z,258,346,832,305
2024-12-24T00:46:11.160448Z,258,347,832,305
2024-12-24T00:46:12.168536Z,258,346,831,305
2024-12-24T00:46:13.180416Z,258,346,830,305
2024-12-24T00:46:14.191455Z,258,346,830,305
2024-12-24T00:46:15.199415Z,258,346,830,305
2024-12-24T00:46:16.211373Z,258,346,831,305
2024-12-24T00:46:17.222375Z,258,347,831,305
2024-12-24T00:46:18.230338Z,258,347,831,305
2024-12-24T00:46:19.242300Z,258,346,831,305
2024-12-24T00:46:20.253245Z,258,346,831,305
2024-12-24T00:46:21.261219Z,258,346,831,305
2024-12-24T00:46:22.272993Z,258,346,831,305
2024-12-24T00:46:23.284191Z,258,346,831,305
2024-12-24T00:46:24.292152Z,258,346,831,305
2024-12-24T00:46:25.304101Z,258,347,832,305
2024-12-24T00:46:26.315071Z,258,346,832,305
2024-12-24T00:46:27.323022Z,258,346,831,305
2024-12-24T00:46:28.334985Z,258,346,831,305
2024-12-24T00:46:29.345953Z,258,346,831,305
2024-12-24T00:46:30.353916Z,258,346,831,305
2024-12-24T00:46:31.365704Z,258,346,831,305
2024-12-24T00:46:32.376670Z,258,347,832,305
2024-12-24T00:46:33.384821Z,258,347,832,305
2024-12-24T00:46:34.396591Z,258,347,832,305
2024-12-24T00:46:35.407776Z,258,347,833,305
2024-12-24T00:46:36.415735Z,258,347,833,306
2024-12-24T00:46:37.427716Z,258,347,833,305
2024-12-24T00:46:38.438666Z,258,347,833,305
2024-12-24T00:46:39.446620Z,258,347,833,305
2024-12-24T00:46:40.458614Z,258,347,832,305
2024-12-24T00:46:41.469583Z,258,347,833,305
2024-12-24T00:46:42.477511Z,258,347,833,305
2024-12-24T00:46:43.489290Z,258,347,833,305
2024-12-24T00:46:44.500423Z,258,347,833,305
2024-12-24T00:46:45.508440Z,258,347,833,306
2024-12-24T00:46:46.520391Z,258,347,832,306
2024-12-24T00:46:47.531288Z,258,347,834,305
2024-12-24T00:46:48.539357Z,258,347,834,305
2024-12-24T00:46:49.551314Z,258,347,833,305
2024-12-24T00:46:50.562241Z,258,347,834,305
2024-12-24T00:46:51.570235Z,258,347,832,305
2024-12-24T00:46:52.581206Z,258,347,833,305
2024-12-24T00:46:53.589029Z,258,347,833,305
2024-12-24T00:46:54.597143Z,258,347,831,305
2024-12-24T00:46:55.607965Z,258,347,832,305
2024-12-24T00:46:56.616077Z,258,347,832,305
2024-12-24T00:46:57.628060Z,258,347,832,305
2024-12-24T00:46:58.639017Z,257,347,832,305
2024-12-24T00:46:59.646965Z,258,347,832,305
2024-12-24T00:47:00.658928Z,258,347,832,305
2024-12-24T00:47:01.669892Z,258,347,832,305
2024-12-24T00:47:02.677854Z,258,347,832,305
2024-12-24T00:47:03.689637Z,258,347,832,305
2024-12-24T00:47:04.700607Z,258,347,832,305
2024-12-24T00:47:05.708772Z,257,347,832,305
2024-12-24T00:47:06.720544Z,258,347,833,305
2024-12-24T00:47:07.731717Z,257,347,832,305
2024-12-24T00:47:08.739676Z,257,347,833,305
2024-12-24T00:47:09.751632Z,257,347,832,305
2024-12-24T00:47:10.762604Z,257,347,833,305
2024-12-24T00:47:11.770558Z,257,347,832,305
2024-12-24T00:47:12.782528Z,257,346,833,305
2024-12-24T00:47:13.793497Z,257,347,832,305
2024-12-24T00:47:14.801481Z,257,346,832,305
2024-12-24T00:47:15.813241Z,257,346,831,305
2024-12-24T00:47:16.824274Z,257,347,832,305
2024-12-24T00:47:17.832377Z,257,346,832,305
2024-12-24T00:47:18.844346Z,257,346,833,305
2024-12-24T00:47:19.855307Z,257,346,833,305
2024-12-24T00:47:20.863273Z,257,346,834,305
2024-12-24T00:47:21.875235Z,257,346,834,305
2024-12-24T00:47:22.886195Z,257,346,833,305
2024-12-24T00:47:23.894176Z,258,347,834,304
2024-12-24T00:47:24.906129Z,257,346,834,304
2024-12-24T00:47:25.917094Z,257,346,833,304
2024-12-24T00:47:26.924489Z,257,346,833,305
2024-12-24T00:47:27.936843Z,257,346,833,305
2024-12-24T00:47:28.948005Z,257,346,833,305
2024-12-24T00:47:29.955974Z,257,346,834,305
2024-12-24T00:47:30.967886Z,257,346,833,304
2024-12-24T00:47:31.978894Z,257,346,833,305
2024-12-24T00:47:32.986858Z,257,346,834,305
2024-12-24T00:47:33.998837Z,257,346,833,305
2024-12-24T00:47:35.009773Z,257,346,834,305
2024-12-24T00:47:36.017761Z,257,346,833,305
2024-12-24T00:47:37.029579Z,257,346,833,304
2024-12-24T00:47:38.040534Z,257,346,833,305
2024-12-24T00:47:39.048684Z,257,346,833,305
2024-12-24T00:47:40.060476Z,257,346,833,304
2024-12-24T00:47:41.072312Z,257,346,833,305
2024-12-24T00:47:42.083560Z,257,346,834,304
2024-12-24T00:47:43.095559Z,257,346,834,304
2024-12-24T00:47:44.106500Z,257,346,834,305
2024-12-24T00:47:45.114484Z,257,346,833,304
2024-12-24T00:47:46.126467Z,257,346,833,304
2024-12-24T00:47:47.137395Z,257,346,833,304
2024-12-24T00:47:48.145392Z,257,346,833,304
2024-12-24T00:47:49.157159Z,257,346,833,304
2024-12-24T00:47:50.168331Z,257,346,833,305
2024-12-24T00:47:51.176308Z,257,346,832,305
2024-12-24T00:47:52.188262Z,257,346,833,305
2024-12-24T00:47:53.199178Z,257,346,833,305
2024-12-24T00:47:54.207177Z,257,346,832,305
2024-12-24T00:47:55.219146Z,257,346,832,305
2024-12-24T00:47:56.230112Z,257,346,833,305
2024-12-24T00:47:57.238083Z,257,346,832,304
2024-12-24T00:47:58.250055Z,257,346,832,304
2024-12-24T00:47:59.260816Z,257,346,832,305
2024-12-24T00:48:00.268985Z,257,346,833,305
2024-12-24T00:48:01.279940Z,257,346,833,305
2024-12-24T00:48:02.287909Z,257,346,832,305
2024-12-24T00:48:03.295868Z,257,346,832,305
2024-12-24T00:48:04.306853Z,257,346,833,305
2024-12-24T00:48:05.314806Z,257,346,833,305
2024-12-24T00:48:06.326764Z,257,346,832,305
2024-12-24T00:48:07.337763Z,257,346,832,305
2024-12-24T00:48:08.345713Z,257,346,833,304
2024-12-24T00:48:09.357489Z,257,346,832,305
2024-12-24T00:48:10.368472Z,257,346,832,305
2024-12-24T00:48:11.376609Z,257,346,832,305
2024-12-24T00:48:12.388452Z,257,346,832,305
2024-12-24T00:48:13.399537Z,257,346,832,305
2024-12-24T00:48:14.407513Z,257,346,833,305
2024-12-24T00:48:15.419465Z,257,346,832,305
2024-12-24T00:48:16.430441Z,257,346,834,305
2024-12-24T00:48:17.438428Z,257,346,833,305
2024-12-24T00:48:18.450361Z,257,346,833,305
2024-12-24T00:48:19.461344Z,257,346,833,305
2024-12-24T00:48:20.469327Z,257,346,832,305
2024-12-24T00:48:21.481081Z,257,345,832,305
2024-12-24T00:48:22.492265Z,257,346,832,305
2024-12-24T00:48:23.500228Z,257,345,833,305
2024-12-24T00:48:24.512205Z,257,346,831,305
2024-12-24T00:48:25.523113Z,257,345,831,305
2024-12-24T00:48:26.531113Z,257,346,831,305
2024-12-24T00:48:27.543064Z,257,345,831,305
2024-12-24T00:48:28.554065Z,257,346,833,305
2024-12-24T00:48:29.562002Z,257,345,832,305
2024-12-24T00:48:30.573772Z,257,346,832,305
2024-12-24T00:48:31.584752Z,257,346,833,305
2024-12-24T00:48:32.592829Z,257,346,833,305
2024-12-24T00:48:33.604687Z,257,345,832,305
2024-12-24T00:48:34.615708Z,257,345,832,305
2024-12-24T00:48:35.623825Z,257,346,833,305
2024-12-24T00:48:36.635787Z,257,345,832,305
2024-12-24T00:48:37.646756Z,257,345,832,305
2024-12-24T00:48:38.654728Z,257,345,832,305
2024-12-24T00:48:39.666685Z,257,345,832,305
2024-12-24T00:48:40.677633Z,257,345,832,306
2024-12-24T00:48:41.685630Z,257,345,832,305
2024-12-24T00:48:42.697382Z,257,345,832,305
2024-12-24T00:48:43.708445Z,257,345,831,305
2024-12-24T00:48:44.716521Z,257,345,831,305
2024-12-24T00:48:45.728420Z,257,345,832,305
2024-12-24T00:48:46.739460Z,257,345,832,305
2024-12-24T00:48:47.747426Z,257,345,832,305
2024-12-24T00:48:48.759396Z,257,345,832,305
2024-12-24T00:48:49.770361Z,257,345,831,306
2024-12-24T00:48:50.778312Z,257,345,831,305
2024-12-24T00:48:51.789268Z,257,345,831,305
2024-12-24T00:48:52.797264Z,257,346,831,305
2024-12-24T00:48:53.805226Z,257,345,830,305
2024-12-24T00:48:54.816206Z,257,345,831,305
2024-12-24T00:48:55.824159Z,257,345,831,305
2024-12-24T00:48:56.836103Z,257,345,831,305
2024-12-24T00:48:57.847085Z,257,346,831,305
2024-12-24T00:48:58.855043Z,257,345,831,305
2024-12-24T00:48:59.867007Z,257,345,831,305
2024-12-24T00:49:00.877962Z,257,345,831,305
2024-12-24T00:49:01.885962Z,257,345,832,305
2024-12-24T00:49:02.897714Z,257,345,831,305
2024-12-24T00:49:03.908687Z,256,345,832,305
2024-12-24T00:49:04.916865Z,257,345,831,305
2024-12-24T00:49:05.928613Z,256,345,833,305
2024-12-24T00:49:06.939779Z,256,345,833,305
2024-12-24T00:49:07.947755Z,257,345,833,305
2024-12-24T00:49:08.959708Z,256,345,833,305
2024-12-24T00:49:09.970683Z,256,345,831,305
2024-12-24T00:49:10.978643Z,256,345,832,305
2024-12-24T00:49:11.990590Z,257,346,832,305
2024-12-24T00:49:13.001586Z,256,345,832,305
2024-12-24T00:49:14.009545Z,256,345,834,305
2024-12-24T00:49:15.021311Z,256,345,832,305
2024-12-24T00:49:16.032398Z,256,345,833,305
2024-12-24T00:49:17.040462Z,256,345,833,305
2024-12-24T00:49:18.052388Z,256,345,832,305
2024-12-24T00:49:19.063366Z,256,345,832,305
2024-12-24T00:49:20.071332Z,256,345,833,305
2024-12-24T00:49:21.083313Z,256,345,832,305
2024-12-24T00:49:22.094276Z,256,345,833,305
2024-12-24T00:49:23.102246Z,256,345,832,305
2024-12-24T00:49:24.114238Z,256,345,833,305
2024-12-24T00:49:25.125195Z,256,345,832,305
2024-12-24T00:49:26.133172Z,256,345,832,305
2024-12-24T00:49:27.144930Z,256,345,832,305
2024-12-24T00:49:28.156072Z,256,345,833,305
2024-12-24T00:49:29.164064Z,256,345,833,305
2024-12-24T00:49:30.175999Z,256,345,832,305
2024-12-24T00:49:31.186986Z,256,345,833,305
2024-12-24T00:49:32.194953Z,256,345,834,305
2024-12-24T00:49:33.206929Z,256,345,832,305
2024-12-24T00:49:34.217901Z,256,345,832,305
2024-12-24T00:49:35.225846Z,256,345,833,305
2024-12-24T00:49:36.237633Z,256,345,833,305
2024-12-24T00:49:37.248592Z,256,345,834,305
2024-12-24T00:49:38.256780Z,256,345,832,305
2024-12-24T00:49:39.267752Z,256,345,832,305
2024-12-24T00:49:40.275682Z,256,345,832,305
2024-12-24T00:49:41.283666Z,256,345,832,305
2024-12-24T00:49:42.294625Z,256,345,832,305
2024-12-24T00:49:43.302589Z,256,345,833,305
2024-12-24T00:49:44.314563Z,256,345,833,305
2024-12-24T00:49:45.325528Z,256,345,834,305
2024-12-24T00:49:46.333505Z,256,345,834,305
2024-12-24T00:49:47.345262Z,256,345,834,305
2024-12-24T00:49:48.356397Z,256,345,834,305
2024-12-24T00:49:49.364417Z,256,345,834,305
2024-12-24T00:49:50.376356Z,256,345,835,305
2024-12-24T00:49:51.387305Z,256,345,835,305
2024-12-24T00:49:52.395302Z,256,344,834,305
2024-12-24T00:49:53.407262Z,256,344,835,305
2024-12-24T00:49:54.418226Z,256,344,835,305
2024-12-24T00:49:55.426175Z,256,345,834,305
2024-12-24T00:49:56.438144Z,256,344,834,305
2024-12-24T00:49:57.449117Z,256,345,834,305
2024-12-24T00:49:58.457101Z,256,344,834,305
2024-12-24T00:49:59.468863Z,256,344,834,305
2024-12-24T00:50:00.480056Z,256,345,834,305
2024-12-24T00:50:01.487992Z,256,345,834,305
2024-12-24T00:50:02.499949Z,256,345,835,305
2024-12-24T00:50:03.510911Z,256,345,835,305
